104,546.1,38.33244424,0.228698225,0.901184688,2.80E-01
1008,164.6,51.27870862,0.009798535,0.972939817,3.94E-01
122.00 ,969.20 ,45.98746191,0.192686003,0.827442372,3.47E-01
102.00 ,470.00 ,40.07068771,0.233484163,0.915080588,2.95E-01
142.00 ,780.60 ,45.27225045,0.163380282,0.859598547,3.41E-01
110.00 ,201.10 ,53.96370915,0.215384615,0.965842468,4.18E-01
176.00 ,237.70 ,45.80244219,0.128846154,0.95877649,3.46E-01
122.00 ,472.10 ,22.56747007,0.192686003,0.914694417,1.40E-01
223.00 ,1114.30 ,43.70482083,0.098447741,0.803445705,3.27E-01
118.00 ,318.40 ,31.14794653,0.199739244,0.943373702,2.16E-01
109.00 ,343.50 ,35.73866572,0.217501764,0.938631998,2.57E-01
118.00 ,728.80 ,27.96610067,0.199739244,0.868628309,1.88E-01
159.00 ,124.30 ,22.68785356,0.144267054,0.980835512,1.41E-01
179.00 ,521.80 ,38.16221116,0.126428878,0.905600036,2.78E-01
105.00 ,109.50 ,15.03260445,0.226373626,0.983750975,7.37E-02
132.00 ,188.70 ,28.68071535,0.176923077,0.968247919,1.94E-01
157.00 ,185.30 ,29.21718473,0.146300833,0.968908501,1.99E-01
159.00 ,866.50 ,27.38181322,0.144267054,0.844814235,1.83E-01
170.00 ,397.60 ,18.16240826,0.133936652,0.92848968,1.01E-01
274.00 ,345.70 ,40.44961796,0.077259966,0.938217487,2.98E-01
160.00 ,320.40 ,22.71805066,0.143269231,0.942995031,1.42E-01
768.00 ,728.30 ,24.21642606,0.017668269,0.868715893,1.55E-01
167.00 ,348.00 ,24.21642606,0.13661907,0.937784323,1.55E-01
121.00 ,320.90 ,17.10937134,0.194405594,0.942900386,9.21E-02
196.00 ,160.70 ,17.10937134,0.114128728,0.973701179,9.21E-02
164.00 ,152.60 ,17.10937134,0.139399625,0.975284339,9.21E-02
486.00 ,782.90 ,49.41648918,0.036847104,0.859199624,3.78E-01
248.00 ,554.80 ,49.41648918,0.086972705,0.899608827,3.78E-01
1621.00 ,1151.00 ,49.41648918,0.000275234,0.797475205,3.78E-01
118.00 ,285.90 ,48.9069705,0.199739244,0.949547739,3.73E-01
256.00 ,521.60 ,47.08915575,0.083774039,0.905636461,3.57E-01
133.00 ,349.60 ,29.75689511,0.175477154,0.937483105,2.04E-01
192.00 ,744.80 ,24.07157012,0.116826923,0.8658299,1.54E-01
215.00 ,447.40 ,28.69629835,0.102683363,0.919246347,1.95E-01
109.00 ,297.68 ,26.98062762,0.217501764,0.947305385,1.79E-01
293.00 ,371.10 ,30.54760555,0.071252297,0.933444507,2.11E-01
162.00 ,231.95 ,47.82602767,0.141310541,0.959883236,3.64E-01
182.00 ,268.30 ,36.48225325,0.124091293,0.952907532,2.63E-01
168.00 ,400.60 ,29.42489551,0.135714286,0.927930347,2.01E-01
280.00 ,381.30 ,42.81380006,0.075274725,0.931534371,3.19E-01
210.00 ,401.80 ,39.37833295,0.105494505,0.927706704,2.89E-01
615.00 ,394.00 ,30.52628542,0.025891182,0.929161305,2.11E-01
192.00 ,281.20 ,29.24045758,0.116826923,0.950443831,1.99E-01
120.00 ,270.70 ,30.81441737,0.196153846,0.9524487,2.13E-01
209.00 ,362.10 ,35.5545669,0.106072874,0.935133044,2.55E-01
475.00 ,325.19 ,26.21660619,0.03805668,0.942088711,1.73E-01
197.00 ,408.30 ,28.45350863,0.1134713,0.926496202,1.92E-01
205.00 ,386.60 ,30.69903482,0.108442777,0.930543331,2.12E-01
1190.00 ,848.90 ,21.49624521,0.005946994,0.847824314,1.31E-01
205.00 ,316.90 ,6.696872159,0.108442777,0.943657801,0.00E+00
633.00 ,807.90 ,32.70380896,0.024717463,0.854874448,2.30E-01
140.00 ,386.40 ,40.51734868,0.165934066,0.930580711,2.99E-01
225.00 ,400.90 ,26.14743578,0.097435897,0.927874431,1.72E-01
285.00 ,351.40 ,49.91579462,0.073684211,0.937144347,3.82E-01
284.00 ,466.14 ,58.22864347,0.073997833,0.915790811,4.56E-01
420.00 ,517.50 ,22.69980429,0.045054945,0.906383477,1.42E-01
154.00 ,291.20 ,51.95142794,0.149450549,0.948538235,4.00E-01
214.00 ,328.80 ,32.27909188,0.103235083,0.941406215,2.26E-01
300.00 ,545.80 ,50.80651652,0.069230769,0.901239074,3.90E-01
777.00 ,173.60 ,9.423447536,0.017285417,0.971185055,2.41E-02
106.00 ,123.50 ,51.02714189,0.224092888,0.980992886,3.92E-01
99.00 ,340.60 ,41.47500501,0.241025641,0.939178668,3.08E-01
306.00 ,307.43 ,43.02777379,0.067571644,0.945453324,3.21E-01
93.00 ,544.80 ,36.52461099,0.257568238,0.901420385,2.64E-01
638.00 ,194.30 ,29.71963404,0.024403183,0.967160862,2.04E-01
100.00 ,306.20 ,35.86390496,0.238461538,0.945686775,2.58E-01
121.00 ,299.60 ,35.95532289,0.194405594,0.946940394,2.59E-01
107.00 ,306.30 ,47.39139111,0.221854781,0.945667793,3.60E-01
210.00 ,515.50 ,39.37833295,0.105494505,0.906748087,2.89E-01
458.00 ,444.10 ,48.83272028,0.040040309,0.919856129,3.73E-01
166.00 ,197.70 ,33.76783484,0.137534754,0.966501445,2.39E-01
179.00 ,365.40 ,39.63466865,0.126428878,0.934513573,2.91E-01
187.00 ,374.70 ,23.33159585,0.120361991,0.932769913,1.47E-01
174.00 ,305.20 ,40.90733589,0.130503979,0.945876614,3.02E-01
189.00 ,466.80 ,27.24807417,0.118925519,0.915669336,1.82E-01
118.00 ,195.60 ,30.91619868,0.199739244,0.96690868,2.14E-01
173.00 ,679.80 ,15.46747991,0.131347265,0.877250594,7.76E-02
137.00 ,224.70 ,35.6787341,0.169904548,0.961280471,2.56E-01
179.00 ,405.70 ,26.68675156,0.126428878,0.926980221,1.77E-01
328.00 ,1295.10 ,26.48402839,0.062007505,0.774407697,1.75E-01
267.00 ,790.40 ,34.54859842,0.079688851,0.857899967,2.46E-01
155.00 ,492.60 ,30.22238221,0.148387097,0.910932774,2.08E-01
465.00 ,401.05 ,17.50643421,0.039205955,0.927846475,9.56E-02
129.00 ,327.40 ,25.67824937,0.181395349,0.941670838,1.68E-01
192.00 ,512.50 ,44.13620084,0.116826923,0.907295261,3.31E-01
205.00 ,596.70 ,32.51174275,0.108442777,0.892055575,2.28E-01
456.00 ,1254.00 ,46.62940942,0.040283401,0.780926764,3.53E-01
124.00 ,337.10 ,28.13942439,0.189330025,0.939838851,1.90E-01
188.00 ,537.10 ,37.91538494,0.119639935,0.902817627,2.76E-01
415.00 ,888.90 ,58.67857042,0.045783133,0.840997299,4.60E-01
403.00 ,593.70 ,25.73504429,0.047604505,0.892594395,1.68E-01
232.00 ,604.10 ,33.17378755,0.09403183,0.89072779,2.34E-01
269.00 ,823.50 ,46.00593216,0.078981985,0.852185663,3.48E-01
213.00 ,418.30 ,31.60085687,0.103791983,0.92463684,2.20E-01
567.00 ,703.00 ,31.60085687,0.029385429,0.873158365,2.20E-01
114.00 ,233.90 ,31.60085687,0.207287449,0.959507765,2.20E-01
356.00 ,655.00 ,30.6790026,0.055920484,0.881644752,2.12E-01
221.00 ,277.70 ,45.33021601,0.099477898,0.951111665,3.42E-01
559.00 ,472.20 ,29.07213546,0.030026146,0.914676032,1.98E-01
342.00 ,572.20 ,29.07213546,0.058839406,0.896464885,1.98E-01
316.00 ,268.40 ,29.75689511,0.064946446,0.952888409,2.04E-01
517.00 ,967.60 ,29.75689511,0.033715221,0.82771052,2.04E-01
381.00 ,855.42 ,29.75689511,0.051241672,0.846708078,2.04E-01
153.00 ,285.40 ,29.75689511,0.150527903,0.949643029,2.04E-01
143.00 ,1889.50 ,22.94682485,0.162130178,0.685166432,1.44E-01
885.00 ,1690.60 ,23.04593127,0.013298566,0.71401837,1.45E-01
958.00 ,1605.60 ,51.59886717,0.011112896,0.726649875,3.97E-01
520.00 ,3539.50 ,74.19598137,0.033431953,0.478505534,5.97E-01
576.00 ,1731.40 ,61.09901326,0.028685897,0.708020264,4.81E-01
281.00 ,2026.30 ,41.11314986,0.074952094,0.665876484,3.04E-01
910.00 ,5376.60 ,36.66516118,0.012510566,0.300591404,2.65E-01
482.00 ,4345.86 ,45.83033316,0.037280562,0.394802664,3.46E-01
214.00 ,2171.00 ,49.32998622,0.103235083,0.645944487,3.77E-01
339.00 ,9900.00 ,17.10937134,0.059496256,0.002539304,9.21E-02
1280.00 ,1870.80 ,49.41648918,0.004447115,0.68783783,3.78E-01
595.00 ,9950.00 ,19.63961001,0.027278604,0,1.14E-01
696.00 ,1935.60 ,36.17624746,0.021087533,0.678616547,2.61E-01
449.00 ,4927.30 ,46.95939125,0.041151276,0.340058523,3.56E-01
621.00 ,5436.74 ,28.46206304,0.025492382,0.295482966,1.92E-01
597.00 ,2098.30 ,25.27149948,0.027135678,0.6558991,1.64E-01
1650.00 ,3749.59 ,37.87189102,0,0.455751752,2.76E-01
347.00 ,2210.50 ,26.07768918,0.057769896,0.640585558,1.71E-01
1255.00 ,2656.40 ,43.19308062,0.00484217,0.582410822,3.23E-01
633.00 ,2862.10 ,29.07213546,0.024717463,0.556933557,1.98E-01
55.00 ,96.70 ,71.95723022,0.446153846,0.98627935,5.77E-01
103.00 ,177.40 ,115.7312713,0.231067961,0.970445088,9.64E-01
234.00 ,223.30 ,119.7917589,0.093096647,0.96155051,1.00E+00
173.00 ,382.50 ,87.06308563,0.131347265,0.931309896,7.11E-01
166.00 ,289.80 ,87.06308563,0.137534754,0.948804796,7.11E-01
208.00 ,476.90 ,87.06308563,0.106656805,0.913812322,7.11E-01
169.00 ,497.00 ,87.06308563,0.134820209,0.910127312,7.11E-01
238.00 ,788.40 ,87.06308563,0.091273432,0.858246365,7.11E-01
222.00 ,645.80 ,76.27033452,0.098960499,0.883280049,6.15E-01
188.00 ,484.70 ,76.27033452,0.119639935,0.912380641,6.15E-01
174.00 ,41.40 ,76.27033452,0.130503979,0.9972768,6.15E-01
52.00 ,130.40 ,76.27033452,0.472781065,0.979636347,6.15E-01
401.00 ,1309.60 ,69.57642568,0.047918665,0.77211909,5.56E-01
929.00 ,70.80 ,75.8525604,0.011940051,0.991415018,6.11E-01
45.00 ,1690.74 ,79.4235304,0.548717949,0.713997716,6.43E-01
127.00 ,369.10 ,62.58851504,0.184494246,0.933819484,4.94E-01
78.00 ,180.70 ,92.31374947,0.310059172,0.969802933,7.57E-01
202.00 ,583.80 ,97.64072706,0.110281797,0.894374667,8.04E-01
349.00 ,532.60 ,90.92177655,0.057350672,0.903635144,7.45E-01
200.00 ,333.60 ,90.92177655,0.111538462,0.94049948,7.45E-01
76.00 ,117.10 ,38.9574402,0.318623482,0.98225278,2.85E-01
48.00 ,230.10 ,48.84546724,0.513461538,0.960239583,3.73E-01
90.00 ,124.40 ,34.44683082,0.266666667,0.980815841,2.45E-01
44.00 ,69.80 ,49.64318512,0.561538462,0.991613836,3.80E-01
25.00 ,27.80 ,32.95096589,1,1,2.32E-01
62.00 ,224.80 ,27.09760672,0.394044665,0.961261185,1.80E-01
77.00 ,165.30 ,26.73121259,0.314285714,0.972803224,1.77E-01
57.00 ,184.80 ,31.78473212,0.429959514,0.969005683,2.22E-01
60.00 ,126.60 ,18.20148659,0.407692308,0.980383198,1.02E-01
71.00 ,377.60 ,45.59473975,0.342145179,0.93222683,3.44E-01
87.00 ,193.90 ,24.21642606,0.276392573,0.967238469,1.55E-01
74.00 ,111.40 ,48.72891821,0.327650728,0.983376215,3.72E-01
53.00 ,162.10 ,24.07157012,0.463570392,0.973427803,1.54E-01
85.00 ,165.30 ,32.25895923,0.283257919,0.972803224,2.26E-01
57.00 ,330.70 ,47.33688532,0.429959514,0.941047199,3.59E-01
79.00 ,162.80 ,30.06581211,0.30593963,0.973291142,2.07E-01
66.00 ,135.00 ,24.64055508,0.369230769,0.978733013,1.59E-01
54.00 ,315.20 ,30.35806588,0.454700855,0.94397988,2.09E-01
84.00 ,977.40 ,56.54452426,0.286813187,0.826069342,4.41E-01
58.00 ,265.50 ,16.07857726,0.422281167,0.953443106,8.30E-02
47.00 ,72.60 ,29.65316073,0.524713584,0.991057245,2.03E-01
78.00 ,195.10 ,55.00909862,0.310059172,0.967005665,4.27E-01
87.00 ,307.80 ,47.37794906,0.276392573,0.945383109,3.60E-01
79.00 ,320.00 ,37.74950707,0.30593963,0.943070753,2.75E-01
45.00 ,153.40 ,31.60085687,0.548717949,0.975127865,2.20E-01
